,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude,Leak Risk
53493,8317,2050065,422139,N,01,03,9031,C301,,17059000850000,10354,L TULLOS,006,23.0,,,0,,1503,0,0,10354,31.8272702502191,-92.338945812233,
108188,8380,1546832,759688,N,01,05,2152,3530,,00000000000000,10425,WAREHOUSE FEE,001,28.0,,,0,,0,0,0,10425,32.746754794543,-93.97399643854271,
73958,8615,2237724,618144,N,01,03,9709,S449,,17083008300000,10720,DELTA HARDWOOD LBR CO,001,23.0,,,0,,3024,0,0,10720,32.3638501831466,-91.73023279989609,
47246,8660,1703749,522497,N,01,03,7651,B300,,17081003200000,10777,RRBB TUSC SU;KENNEDY,024-05,23.0,,,0,,2551,2500,2551,10777,32.099664170813796,-93.45688312298408,
31144,8738,2126811,741361,N,01,05,6824,E7064,,17111030180000,10878,GULLEY,001,33.0,,,0,,2149,2089,2149,10878,32.7041842141525,-92.0879237010133,
103667,8761,1571654,810119,N,01,05,2152,0492,,00000000000000,10901,LEVEE BOARD,015,28.0,,,0,,999,0,0,10901,32.8862446628753,-93.89538828028351,
57564,8967,2065723,423675,N,01,05,9031,3525,,00000000000000,11142,URANIA M,011,34.0,,,0,,1550,0,0,11142,31.8314187549752,-92.28851928417481,
24158,9113,2121192,714368,N,01,05,6824,E7064,,17073009460000,11325,L W STUBBS,003,33.0,,,0,,2218,2124,2218,11325,32.6300531807983,-92.106508239572,
28316,9162,2121998,738572,N,01,05,6824,E7064,,17111030200000,11387,POTTS-THOMAS J,001,33.0,,,0,,2155,2105,2155,11387,32.6965684054735,-92.10360249210841,
26449,9163,2092080,783547,N,01,03,6824,E7064,,17111012650000,11388,WALDROP J,001,33.0,,,0,,2282,2068,2276,11388,32.8204401344436,-92.2004447482631,
23280,9188,2118684,714093,N,01,05,6824,E7064,,17073009480000,11419,L W STUBBS,004,33.0,,,0,,2212,2118,2212,11419,32.6293221992377,-92.1146575699897,
22484,9241,2116314,713476,N,01,05,6824,E7064,,17073009500000,11493,L W STUBBS,005,33.0,,,0,,2194,2164,2194,11493,32.627649392947,-92.1223624182477,
40204,9246,2110049,794262,N,01,03,6824,E7064,,17111025990000,11498,DOWNEY ROBINSON J,001,33.0,,,0,,2203,2079,2200,11498,32.849737189974796,-92.141843437853,
33192,9278,2125009,752945,N,01,03,6824,E7064,,17111017790000,11536,J A PEAK,001,33.0,,,0,,2144,2120,2144,11536,32.7360402083263,-92.09364013307551,
30171,9279,2124939,741252,N,01,05,6824,E7064,,17111030020000,11537,J G TRIMBLE,001,33.0,,,0,,2161,2100,2161,11537,32.7039041138257,-92.09401033075859,
23927,9298,2104908,751879,N,01,05,6824,E7064,,17111029630000,11562,SIMPSON J,001,33.0,,,0,,2159,2077,2159,11562,32.7333015207415,-92.15901615907342,
21949,9304,2114500,713462,N,01,05,6824,E7064,,17073009520000,11570,L W STUBBS,006,33.0,,,0,,2200,2150,2198,11570,32.6276282106874,-92.1282544155888,
26047,9308,2125907,715458,N,01,05,6824,E7064,,17073009520000,11576,LEMLE,050,33.0,,,0,,2178,0,0,11576,32.633000898820704,-92.0911802492704,
41747,9418,2152383,711691,N,01,03,6824,E7064,,17073001040000,11751,J H SLAUGHTER FEE,001,33.0,,,0,,2220,2170,2220,11751,32.6223431679736,-92.0052379200865,
38321,9512,2133296,749026,N,01,05,6824,E7064,,17111017990000,12112,O B STEELE,001,33.0,,,0,,2154,2099,2152,12112,32.7251808842206,-92.0667432634182,
44856,9520,1676424,607841,N,01,03,3608,A245,,17015018520000,12126,J H VANHOOSE,B-4,23.0,,,0,,2440,0,0,12126,32.3335611157958,-93.54778485780692,
24068,9596,2126058,693914,N,01,05,6824,E7064,,17073009050000,12257,WEST VIRGINIA TIMBER CO,006,33.0,,,0,,2203,2452,2516,12257,32.5737855396121,-92.0909541367391,
45463,9613,2144248,755788,N,01,03,6824,E7064,,17067005170000,12280,TENSAS DELTA,008,33.0,,,0,,2182,2122,2182,12280,32.7436396910784,-92.03103833923728,
65936,9619,1674432,493859,N,01,05,7651,5467,,00000000000000,12293,RAMBIN,001,33.0,,,0,,797,0,0,12293,32.020196052146694,-93.5506593695138,
20397,9643,2103658,726738,N,01,05,6824,E7064,,17111030040000,12334,MLGC FEE GAS,014,33.0,,,0,,2185,2116,2185,12334,32.6642145639917,-92.16333500957451,
30546,9665,2140544,691347,N,01,05,6824,E7064,,17073005560000,12367,J D MCGEE FEE,001,33.0,,,0,,2218,2168,2218,12367,32.566570641831,-92.04396673478429,
59869,9675,2192803,619906,N,01,05,7696,9999,,00000000000000,12385,W T SARTOR,002,28.0,,,0,,0,0,0,12385,32.369488659244105,-91.87568241867059,
40245,9681,1717282,526164,N,01,03,9715,T239,,17081002170000,12395,C H TUTTLE,001,23.0,,,0,,2550,0,0,12395,32.1100650716647,-93.41328078302901,
28940,9693,2116705,752988,N,01,03,6824,E7064,,17111019740000,12423,COOK J,001,33.0,,,0,,2182,2096,2182,12423,32.7362413622681,-92.12064283735121,
29165,9695,2118470,750529,N,01,05,6824,E7064,,17111030210000,12425,LEWIS REED,001,33.0,,,0,,2144,2084,2144,12425,32.7294659654118,-92.1149317831467,
37247,9739,2131224,750294,N,01,05,6824,E7064,,17111030210000,12508,A D STRIPLIN,002,33.0,,,0,,2175,2096,2175,12508,32.728688469614504,-92.0734640031082,
28334,9746,2114609,754400,N,01,03,6824,E7064,,17111019660000,12522,F N & J D NOLAN J,001,33.0,,,0,,2177,2080,2177,12522,32.740142094959005,-92.1274428906161,
21415,9749,2112565,713207,N,01,03,6824,E7064,,17073002740000,12525,L W STUBBS,007,33.0,,,0,,2195,2127,2195,12525,32.6269454988981,-92.1345420579455,
45509,9774,2155645,726269,N,01,05,6824,E7064,,17073009530000,12560,FAIRBANKS REAL ESTATE,047,33.0,,,0,,2193,0,0,12560,32.662368736152,-91.99442260917259,
38450,9799,2147252,709121,N,01,03,6824,E7064,,17073000820000,12614,CENTRAL IMMIGRATION,053,33.0,,,0,,2234,0,0,12614,32.6153430302435,-92.0219391449492,
24498,9818,2127607,692778,N,01,03,6824,E7064,,17073005430000,12642,WEST VIRGINIA TIMBER CO,007,33.0,,,0,,2220,2175,2220,12642,32.5706469819916,-92.0859400757818,
62416,9820,2199503,643069,N,01,03,9709,U042,,17083001310000,12644,ETHRIDGE,001,23.0,,,0,,2450,0,0,12644,32.4330479470134,-91.85353438864641,
63515,9824,2202625,638302,N,01,05,7696,9999,,00000000000000,12649,MRS C T WOLF,001,28.0,,,0,,0,0,0,12649,32.4198934783462,-91.8435094715938,
28518,9850,2103416,774229,N,01,03,6824,E7064,,17111014640000,12689,J W DOWNEY J,002,33.0,,,0,,2190,2050,2190,12689,32.7947397487512,-92.1636421126701,
34930,9854,2145991,695757,N,01,05,6824,S095,,00000000000000,12693,REA & GREEN,002,23.0,,,0,,2216,0,0,12693,32.57862725633,-92.0262241900794,
25302,9869,2109762,750963,N,01,03,6824,E7064,,17111019580000,12709,SCHOOL BOARD J,001,33.0,,,0,,2164,2065,2164,12709,32.730740925369304,-92.1432420526548,
103282,9874,1572460,810729,N,01,05,2152,0492,,17017108240000,12715,LEVEE BOARD,002,28.0,,,0,,,0,0,12715,32.8879494240713,-93.89278876081009,
81103,9887,2068194,333854,N,01,03,9709,9999,,17059000000000,12728,L & A OIL CO,047,28.0,,,0,,818,0,0,12728,31.5844787873638,-92.2811438208118,
24611,9903,2128228,691398,N,01,03,6824,E7064,,17073005480000,12748,WEST VIRGINIA TIMBER CO,008,33.0,,,0,,2203,2147,2203,12748,32.5668474396381,-92.08394154778759,
25652,9904,2124329,717907,N,01,05,6824,5139,,17073008790000,12749,FEAZEL & FRIERSON,004,23.0,,,0,,2190,2120,2190,12749,32.639748214311396,-92.09627620051072,
40556,9905,2155340,684964,N,01,03,6824,E7064,,17073006590000,12750,G & M MILLER,001,33.0,,,0,,2250,2180,2250,12750,32.5488460637741,-91.99603826973791,
39305,9928,2136278,745389,N,01,06,6824,J009,,17067006480000,12786,CARBONS CONSOLIDATED FEE,003,23.0,,,0,,2145,0,0,12786,32.7151518142897,-92.0570958514357,
76334,9990,1593676,720061,N,01,05,3360,9999,,00000000000000,12880,EST OF S S HUNTER INC,008,28.0,,,0,,0,0,0,12880,32.6395119449167,-93.8200935931407,
119382,9992,1536442,768736,N,01,05,2152,0104,,17017108600000,12882,LEVEE BOARD O,C-2,31.0,,,0,,2236,0,0,12882,32.7712266037843,-94.00819270500759,
119322,10002,1537046,770502,N,01,05,2152,0104,,17017111440000,12894,CADDO LEVEE BOARD NCT B,B-5,33.0,,,0,,1826,0,0,12894,32.7761027924604,-94.00630784533409,
23690,10071,2118572,718581,N,01,05,6824,E7064,,17073008950000,12989,L W STUBBS,010,33.0,,,0,,2194,2139,2194,12989,32.6416584460472,-92.11496951531241,
32682,10072,2121886,757627,N,01,03,6824,E7064,,17111017670000,12990,JENNY J,A-1,33.0,,,0,,2182,2075,2182,12990,32.748939884748104,-92.1037398734335,
24155,10080,2121743,712511,N,01,03,6824,5139,,17073001360000,12999,L STUBBS,001,23.0,,,0,,2200,2140,2200,12999,32.6249437223239,-92.10474057327869,
19791,10081,2112346,688285,N,01,05,6824,E7064,,17073009560000,13000,PHIL CHAUVIN,001,33.0,,,0,,2236,2198,2236,13000,32.5584489552952,-92.1355258267814,
48631,10115,1743578,836295,N,01,03,8246,6313,,17119004360000,13045,WISE,001,33.0,,,0,,2769,2745,2747,13045,32.963042692779005,-93.3360772663616,
23939,10131,2126667,688736,N,01,03,6824,E7064,,17073005780000,13065,SLAGLE JOHNSON FEE CENTURY,003,33.0,,,0,,2168,2137,2218,13065,32.5595472376092,-92.0890410738599,
28985,10138,2114414,757564,N,01,03,6824,E7064,,17111018470000,13072,MLGC (SPENCER 3),032,33.0,,,0,,2137,2076,2137,13072,32.7488397384722,-92.12804168075242,
32239,10139,2143666,690806,N,01,03,6824,E7064,,17073005820000,13074,RAE GREEN,003,33.0,,,0,,2201,2159,2201,13074,32.565047066337,-92.033840881844,
20989,10167,2114395,700370,N,01,03,6824,E7064,,17073002610000,13126,MYRON H SPADES FEE,004,33.0,,,0,,2205,2136,2205,13126,32.5916458279039,-92.1287412510754,
27675,10195,2112731,755048,N,01,03,6824,E7064,,17111019650000,13161,JONES-EDWARDS J,001,33.0,,,0,,2179,2108,2179,13161,32.7419406847013,-92.1335429713126,
42625,10209,2136260,759890,N,01,03,6824,E7064,,17067005300000,13179,TENSAS DELTA,013,33.0,,,0,,2152,2082,2152,13179,32.7550059905589,-92.05696149323829,
23266,10242,2124541,689919,N,01,05,6824,E7064,,17073008580000,13219,WEST VIRGINIA TIMBER CO,004,33.0,,,0,,2210,2136,2210,13219,32.5628208149148,-92.095926820863,
44513,10260,2138249,763804,N,01,03,6824,E7064,,17067004980000,13240,TENSAS DELTA,014,33.0,,,0,,2158,2087,2155,13240,32.7657403638728,-92.05043947452879,
24248,10275,2127528,689139,N,01,03,6824,E7064,,17073005860000,13262,MRS H A BREARD J,001,33.0,,,0,,,2143,2175,13262,32.560645868343,-92.08624164358379,
29174,10285,2118002,751501,N,01,03,6824,E7064,,17111019770000,13279,LEWIS REED,002,33.0,,,0,,,2081,2141,13279,32.7321419562653,-92.1164423342725,
108291,10293,1546785,759884,N,01,05,9715,M346,,17017109000000,13291,LA OIL REFG CORP,001,23.0,,,0,,1551,0,0,13291,32.747291664820104,-93.97415794194109,
27442,10382,2112281,755051,N,01,05,6824,E7064,,17111029420000,13431,JONES-EDWARDS J,002,33.0,,,0,,2175,2115,2175,13431,32.7419531164854,-92.1350063568268,
121957,10397,1647451,353815,N,01,03,9715,L160,,17085025860000,13456,E J BOLIN,001,23.0,,,0,,0,0,0,13456,31.634478024219998,-93.6329890421217,
56270,10435,2185812,612446,N,01,05,7696,9999,,00000000000000,13501,L S MULHERN,001,28.0,,,0,,0,0,0,13501,32.3490921623105,-91.8984593399634,
57494,10438,2166774,764025,N,01,05,6824,E7064,,17067009040000,13504,CROSSETT TBR & DEV CO INC J,026,33.0,,,0,,2243,2243,2243,13504,32.7659885555233,-91.9576481434406,
57171,10464,2186830,609960,N,01,05,7696,9999,,00000000000000,13534,MULHEARN,002,28.0,,,0,,,0,0,13534,32.3422432408317,-91.89520790926979,
32351,10525,2141926,700683,N,01,05,6824,E7064,,17073002610000,13613,MYRON H SPADES FEE,005,33.0,,,0,,,2165,2225,13613,32.5922147626296,-92.03935210667092,
24794,10581,2129373,687741,N,01,05,6824,E7064,,17073009270000,13682,MRS H A BREARD J,003,33.0,,,0,,2200,2180,2200,13682,32.5567838328789,-92.08027109282509,
20077,10739,2099640,733335,N,01,05,6824,4853,,17111029310000,13886,HOWARD,001,20.0,,,0,,0,0,0,13886,32.6823797694842,-92.1763265607016,
30007,10752,2101516,782341,N,01,05,6824,E7064,,17111029480000,13909,NORSWORTHY J,002,33.0,,,0,,2215,2052,2215,13909,32.8170500178032,-92.16974411028141,
38242,10817,2113518,784272,N,01,05,6824,E7064,,17111029470000,13994,MLGC (J M EDWARDS 1),034,33.0,,,0,,,2133,2203,13994,32.8222500368962,-92.13065967898349,
22086,10818,2118792,699666,N,01,05,6824,E7064,,17073008980000,13995,J F MORRIS J,001,33.0,,,0,,2131,2137,2161,13995,32.58966852639001,-92.1144736244602,
25211,10832,2130448,688112,N,01,05,6824,E7064,,17073008900000,14016,MRS H A BREARD J,004,33.0,,,0,,2195,2174,2195,14016,32.557792016781,-92.0767775095423,
30820,10853,2100972,785511,N,01,05,6824,E7064,,17111030220000,14046,NORSWORTHY J,004,33.0,,,0,,2200,2041,2200,14046,32.8257666100845,-92.1714833937364,
43673,10870,1674535,654900,N,01,03,8358,2475,,17015015110000,14070,E SCHULER,002,33.0,,,0,,2480,1620,1624,14070,32.4628579336501,-93.5553831507703,
43674,10870,1674535,654900,N,01,03,8358,2475,,17015015110000,14070,E SCHULER,002,33.0,,,0,,2480,1620,1624,14070,32.4628579336501,-93.5553831507703,
22222,10885,2118799,701646,N,01,05,6824,E7064,,17073009580000,14086,A C WHITE J,001,33.0,,,0,,2171,2139,2171,14086,32.5951105227144,-92.1144280072414,
23224,10894,2123649,693972,N,01,05,6824,E7064,,17073009590000,14104,FEE J,003,33.0,,,0,,,2154,2187,14104,32.5739697888069,-92.09877322503,
59802,10948,2171455,763186,N,01,05,6824,9999,,00000000000000,14209,FISHER,001,28.0,,,0,,,0,0,14209,32.7636174604218,-91.9424355757852,
59129,11019,2192078,625860,N,01,05,9709,P268,,00000000000000,14312,HOLDINESS,001,23.0,,,0,,,0,0,14312,32.385865850216796,-91.87791977037729,
114810,11091,1670826,346111,N,01,05,9971,9999,,00000000000000,14425,SABINE LBR CO,B-2,28.0,,,0,,,0,0,14425,31.6139482972848,-93.55764199807791,
66478,11156,2211495,634957,N,01,03,9709,L051,,17083001600000,14520,JO ONEAL,001,23.0,,,0,,,0,0,14520,32.4105480738884,-91.81483401243129,
27139,11329,2131285,703117,N,01,05,6824,E7064,,17073008120000,14754,D W MCENERY,007,33.0,,,0,,,2126,2180,14754,32.5990246494853,-92.07386936743531,
37528,11391,2134410,743935,N,01,05,6824,J009,,17067009530000,14835,CARBONS CONSOLIDATED FEE,005,23.0,,,0,,,0,0,14835,32.711176554233106,-92.0631879408325,
58536,11406,2191951,636295,N,01,03,7696,U042,,17083001430000,14858,STATE,001 B,23.0,,,0,,2405,0,0,14858,32.414550262845104,-91.87813702171921,
19518,11423,2098197,730589,N,01,03,6824,E7064,,17111022120000,14888,MLGC (E J HOWARD 1),027,33.0,,,0,,,2138,2223,14888,32.6748443800674,-92.18104249657931,
125693,11435,1640905,349919,N,01,03,9971,9999,,17085005220000,14904,LA LONG LEAF LBR CO,001-B,28.0,,,0,,2657,0,0,14904,31.623578489991797,-93.653888229644,
94789,11493,1705994,346633,N,01,03,9971,L259,,17085011590000,14985,BYRD,001,23.0,,,0,,,0,0,14985,31.6162749202542,-93.44468359678758,
111281,11523,1529038,631039,N,01,05,1464,9999,,00000000000000,15018,W B HUDSON,001,28.0,,,0,,0,0,0,15018,32.3925141673308,-94.0259730122695,
36199,11561,2130778,748347,N,01,03,6824,E7064,,17111018110000,15079,MONTGOMERY,058,33.0,,,0,,,2120,2170,15079,32.7233422170814,-92.07493905296221,
102137,11572,1702549,340698,N,01,03,9971,9999,,17085012850000,15091,LA L L LBR CO,002,28.0,,,0,,,0,0,15091,31.599876648794798,-93.4555823143248,
24792,11619,2114172,738571,N,01,03,6824,E7064,,17111021270000,15171,MLGC (W C STEELE 3),029,33.0,,,0,,,2104,2184,15171,32.6966420436397,-92.12904035619879,
41394,11774,2143278,738247,N,01,03,6824,E7064,,17067005760000,15385,SANDIDGE J,008,33.0,,,0,,,2105,2155,15385,32.6954419402548,-92.0344381465133,
88278,11781,1709511,353732,N,01,03,9971,9999,,17085005260000,15395,LA LONG LEAF LBR,001,28.0,,,0,,2808,0,0,15395,31.6358737677604,-93.43358191041901,
88898,11992,1714453,349362,N,01,03,9971,9999,,00000000000000,15676,CHADDICK,002,28.0,,,0,,0,0,0,15676,31.623976431996002,-93.41758360717091,
120447,12090,1622562,382244,N,01,05,2872,P086,,00000000000000,15839,LONG BELL LBR CO,003,23.0,,,0,,2049,0,0,15839,31.711888094982,-93.7139813021015,
113474,12145,1622325,394720,N,01,03,9715,G200,,17085027900000,15930,CRANFORD,001,23.0,,,0,,1852,0,0,15930,31.7461763437464,-93.71519342092449,
31696,12156,2123199,751665,N,01,03,6824,E7064,,17111017810000,15946,FEE 101 J,001,33.0,,,0,,,2095,2147,15946,32.7325408711451,-92.0995413347836,
34559,12164,2147199,686201,N,01,03,6824,E7064,,17073005680000,15970,M S VAN HORN,002,33.0,,,0,,2252,2193,2252,15970,32.5523476165217,-92.0224395616651,
33254,12189,2145941,684849,N,01,03,6824,E7064,,17073005690000,16019,M S VAN HORN,003,33.0,,,0,,2225,2190,2225,16019,32.548646788669,-92.026541339707,
41279,12277,1716126,524379,N,01,05,9715,T239,,00000000000000,16137,TUTTLE,003,23.0,,,0,,,0,0,16137,32.1051315146601,-93.4169655212217,
42407,12317,1678876,621835,N,01,05,3608,9999,,00000000000000,16189,HICKS BROS CO,001,28.0,,,0,,3881,3684,3692,16189,32.3720907246801,-93.5402812656397,
92835,12318,1571600,781561,N,01,05,2152,C426,,17017116720000,16190,MURRAY A,010,33.0,,,0,,1682,0,0,16190,32.807764692151196,-93.89436801710458,
41230,12416,2151200,712390,N,01,03,6824,E7064,,17073000950000,16366,J H SLAUGHTER FEE,004,33.0,,,0,,2210,2172,2210,16366,32.6242791789361,-92.00906975134541,
81717,12436,1602925,811135,N,01,05,9715,9999,,00000000000000,16404,NATTIN,001,28.0,,,0,,,0,0,16404,32.890102899992,-93.79358089181721,
43981,12453,1674022,652904,N,01,03,8358,A1760,,17015015400000,16434,VUA;SKANNAL,A-1,33.0,,,0,,4250,0,0,16434,32.457358064268796,-93.5569832196088,
28840,12458,2137891,686634,N,01,03,6824,E7064,,17073005710000,16451,D A BREARD JR FEE,001,33.0,,,0,,2220,2190,2220,16451,32.5536472331752,-92.05264107387751,
37009,12535,2129591,753036,N,01,03,6824,E7064,,17111017890000,16589,BROWN,064,33.0,,,0,,2150,0,0,16589,32.7362420909406,-92.0787391193453,
14901,12543,1804084,777311,N,01,05,4589,B382,,00000000000000,16599,HO NAC SU;LOWENBERG 24-A,036-GI,33.0,,,0,,10000,1270,1355,16599,32.802078236473996,-93.1377049784042,
29777,12641,2138600,693913,N,01,03,6824,E7064,,17073005390000,16811,RAE GREEN,008,33.0,,,0,,2190,2162,2190,16811,32.573645778056395,-92.0502419938372,
28385,12642,2135610,694410,N,01,03,6824,E7064,,17073005410000,16812,RAE GREEN,009,33.0,,,0,,2194,2165,2194,16812,32.575045637757,-92.0599411622023,
103139,12648,1627903,407135,N,01,03,9715,L245,,17085004200000,16821,PAUL EST,002,23.0,,,0,,2022,0,0,16821,31.780474709622602,-93.6976908618686,
102042,12665,1686778,352372,N,01,03,9971,5878,,17085013890000,16861,STILLE,007,28.0,,,0,,2625,0,0,16861,31.631576663554696,-93.5065852288598,
36321,12817,1696066,719135,N,01,05,1432,9999,,00000000000000,17219,SCANLAND,002,28.0,,,0,,387,0,0,17219,32.639963165779804,-93.487476655171,
45010,12821,1672030,652547,N,01,05,8358,A1760,,00000000000000,17231,VUB;SKANNAL,B-1,33.0,,,0,,4284,4009,4284,17231,32.4563232774759,-93.56342953829491,
64878,12839,1667193,793670,N,01,03,7741,9999,,17015003990000,17290,W H MARTIN ET AL,A-1,28.0,,,0,,2927,0,0,17290,32.8440454882463,-93.58368382090691,
55021,12844,1700046,498097,N,01,05,7651,W220,,00000000000000,17309,JENKINS,001,23.0,,,0,,2729,0,0,17309,32.0325010921649,-93.4681377796621,
74063,12855,1630925,794562,N,01,03,7393,9999,,17015023540000,17348,F R GARRETT-F D MCKELLAR,001,28.0,,,0,,2800,0,0,17348,32.845445581803396,-93.7017844605874,
76313,12863,1638003,829635,N,01,03,1720,9999,,17015001180000,17366,S H BOLINGER & CO,001,28.0,,,0,,3207,0,0,17366,32.9420409759239,-93.67998442515301,
22507,12864,2111522,727542,N,01,05,6824,E7064,,17073008630000,17367,PARKS,001,33.0,,,0,,0,0,0,17367,32.666354374776695,-92.1377739252561,
20722,12865,2111473,708219,N,01,03,6824,E7064,,17073002730000,17368,D'ARBONNE LUMBER CO,001,33.0,,,0,,2195,2160,2195,17368,32.6132461335992,-92.1381429701326,
34487,12871,1698519,720492,N,01,05,1432,0492,,00000000000000,17380,BLVU NAC FF 4 SU;WYCHE,015,28.0,,,0,,420,300,420,17380,32.6437539364805,-93.4795484363835,
44271,12875,2121610,791064,N,01,03,6824,E7064,,17111016710000,17389,W C BEASLEY,001,33.0,,,0,,2200,2116,2200,17389,32.8408373681487,-92.10424037272671,
44278,12881,1673454,654765,N,01,03,8358,9999,,17015015080000,17411,SCHULER,005,28.0,,,0,,2792,0,0,17411,32.4624579023476,-93.5588834757923,
89956,12887,1565358,750921,N,01,05,2152,9999,,00000000000000,17424,J I ROBERTS DR CO,001,28.0,,,0,,2200,0,0,17424,32.7233402750176,-93.9133801415876,
107340,12888,1702139,333026,N,01,03,7309,9999,,17085013100000,17426,WILLIAMS,001,28.0,,,0,,2802,0,0,17426,31.578776298330997,-93.45668155760521,
90733,12895,1564552,751412,N,01,05,2152,T134,,00000000000000,17446,LEVY,001,23.0,,,0,,2213,2165,2187,17446,32.724660698371395,-93.9160213497999,
28372,12904,2130227,716145,N,01,03,6824,E7064,,17073000670000,17498,HATCHER-EVANS,011,33.0,,,0,,2192,2154,2192,17498,32.6348434012642,-92.0771394523589,
72751,12906,1645396,494633,N,01,05,7651,9999,,00000000000000,17503,FERGUSON,001,28.0,,,0,,827,0,0,17503,32.0215160213478,-93.6443688364714,
90579,12922,1565308,753401,N,01,05,2152,9999,,00000000000000,17549,J C SIMON,002,28.0,,,0,,2205,0,0,17549,32.730153880756305,-93.91364782230379,
57186,12924,2161910,773190,N,01,03,6824,C455,,17067001050000,17552,GOODWIN,001,23.0,,,0,,2164,0,0,17552,32.7912425506471,-91.9733251773741,
90498,12934,1564705,750881,N,01,05,2152,5354,,00000000000000,17576,DARIDSON,001,23.0,,,0,,2207,0,0,17576,32.7232069257621,-93.9155013905196,
31980,12967,1701043,718113,N,01,05,1432,0492,,00000000000000,17693,WYCHE,014,28.0,,,0,,452,350,422,17693,32.637278022345804,-93.4712801294677,
37550,12969,2127663,758522,N,01,03,6824,E7064,,17111017600000,17696,STRIPLIN,067,33.0,,,0,,2140,0,0,17696,32.7513400566494,-92.0849402740576,
26785,12994,2095717,779591,N,01,03,6824,E7064,,17111013910000,17769,CARBONS CONSOLIDATED FEE,009,33.0,,,0,,2156,2068,2156,17769,32.8095396152385,-92.18864391544692,
90622,12999,1564566,750977,N,01,05,2152,G175,,00000000000000,17782,DONHAM,001,28.0,,,0,,0,0,0,17782,32.7234657573901,-93.91595736422279,
57948,13015,2054362,416037,N,01,05,9031,9999,,00000000000000,17833,KING A,001,28.0,,,0,,1532,0,0,17833,31.8104771637881,-92.32514150380159,
35312,13020,2146796,693766,N,01,03,6824,3153,,17073005370000,17851,REA & GREEN,004,23.0,,,0,,2214,0,0,17851,32.5731452119041,-92.02363940721149,
