,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude
64758,17182,2077481,411934,N,01,03,7130,P158,,17059005820000,27025,TREMONT H SWD,019,9.0,II,5,0,,2379,1210,1620,27025,31.7990733454705,-92.250744875104
64759,17182,2077481,411934,N,01,03,7130,P158,,17059005820000,27025,TREMONT H SWD,019,9.0,II,5,0,,2379,1210,1620,27025,31.7990733454705,-92.250744875104
64760,17182,2077481,411934,N,01,03,7130,P158,,17059005820000,27025,TREMONT H SWD,019,9.0,II,5,0,,2379,1210,1620,27025,31.7990733454705,-92.250744875104
138266,17223,2331922,387654,N,01,03,5655,M259,,17029007370000,27132,PAN AM LIFE INS 1 SWD,001,9.0,II,5,855,,9997,2885,2945,27132,31.728069852705,-91.4325235776373
138267,17223,2331922,387654,N,01,03,5655,M259,,17029007370000,27132,PAN AM LIFE INS 1 SWD,001,9.0,II,5,855,,9997,2885,2945,27132,31.728069852705,-91.4325235776373
97980,17260,2107636,327955,N,01,03,7040,X004,,17059023030000,27206,GOODPINE SWD,F-79,9.0,II,5,0,,4100,2180,2210,27206,31.567978895812697,-92.15453874974051
97981,17260,2107636,327955,N,01,03,7040,X004,,17059023030000,27206,GOODPINE SWD,F-79,9.0,II,5,0,,4100,2180,2210,27206,31.567978895812697,-92.15453874974051
97982,17260,2107636,327955,N,01,03,7040,X004,,17059023030000,27206,GOODPINE SWD,F-79,9.0,II,5,0,,4100,2180,2210,27206,31.567978895812697,-92.15453874974051
88311,17292,2111636,342627,N,01,03,7040,T121,,17059022720000,27274,KAUFFMAN SWD,001,9.0,II,5,0,,4055,2264,2274,27274,31.6082781942036,-92.1415400391843
88312,17292,2111636,342627,N,01,03,7040,T121,,17059022720000,27274,KAUFFMAN SWD,001,9.0,II,5,0,,4055,2264,2274,27274,31.6082781942036,-92.1415400391843
88313,17292,2111636,342627,N,01,03,7040,T121,,17059022720000,27274,KAUFFMAN SWD,001,9.0,II,5,0,,4055,2264,2274,27274,31.6082781942036,-92.1415400391843
88314,17292,2111636,342627,N,01,03,7040,T121,,17059022720000,27274,KAUFFMAN SWD,001,9.0,II,5,0,,4055,2264,2274,27274,31.6082781942036,-92.1415400391843
88315,17292,2111636,342627,N,01,03,7040,T121,,17059022720000,27274,KAUFFMAN SWD,001,9.0,II,5,0,,4055,2264,2274,27274,31.6082781942036,-92.1415400391843
88316,17292,2111636,342627,N,01,03,7040,T121,,17059022720000,27274,KAUFFMAN SWD,001,9.0,II,5,0,,4055,2264,2274,27274,31.6082781942036,-92.1415400391843
67926,17325,2057202,389232,N,01,03,6076,X004,,17059014760000,27341,MATTIE LEE TAYLOR SWD,001,9.0,II,5,0,,2668,1692,1708,27341,31.736775262771896,-92.3161443373528
104699,17469,2115062,323978,N,01,03,7040,K071,,17059021970000,27612,A J WARD ET AL SWD,001,9.0,II,5,0,,4387,1356,1366,27612,31.556978196061802,-92.1307383751993
104700,17469,2115062,323978,N,01,03,7040,K071,,17059021970000,27612,A J WARD ET AL SWD,001,9.0,II,5,0,,4387,1356,1366,27612,31.556978196061802,-92.1307383751993
138313,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138314,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138315,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138316,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138317,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138318,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138319,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138320,17479,2333000,388610,N,01,03,5655,M259,,17029007250000,27629,PAN AM LIFE 1 SWD,003,9.0,II,5,820,,4586,2305,2325,27629,31.730668670903896,-91.4290260088302
138153,17546,2332301,390204,N,01,03,5655,M259,,17029007130000,27750,LSJ 3400 A RA SU;D V APPLEGATE,002,9.0,II,9-IW,838,,4701,3360,3385,27750,31.7350695682375,-91.43122371772459
138154,17546,2332301,390204,N,01,03,5655,M259,,17029007130000,27750,LSJ 3400 A RA SU;D V APPLEGATE,002,9.0,II,9-IW,838,,4701,3360,3385,27750,31.7350695682375,-91.43122371772459
138155,17546,2332301,390204,N,01,03,5655,M259,,17029007130000,27750,LSJ 3400 A RA SU;D V APPLEGATE,002,9.0,II,9-IW,838,,4701,3360,3385,27750,31.7350695682375,-91.43122371772459
138156,17546,2332301,390204,N,01,03,5655,M259,,17029007130000,27750,LSJ 3400 A RA SU;D V APPLEGATE,002,9.0,II,9-IW,838,,4701,3360,3385,27750,31.7350695682375,-91.43122371772459
138157,17546,2332301,390204,N,01,03,5655,M259,,17029007130000,27750,LSJ 3400 A RA SU;D V APPLEGATE,002,9.0,II,9-IW,838,,4701,3360,3385,27750,31.7350695682375,-91.43122371772459
2170,17617,1859116,627419,N,01,03,1320,S421,,17013001950000,27871,BRC PET RA GSA;HODGE HUNT A1,A1,9.0,V,11-FO,0,,7248,6688,6714,27871,32.390860239877,-92.9565669432102
67757,17824,2053349,387916,N,01,03,6076,T040,,17059014750000,28330,L A MILES EST,001,9.0,II,5,0,,2600,1290,1300,28330,31.7331748173398,-92.328545089503
67758,17824,2053349,387916,N,01,03,6076,T040,,17059014750000,28330,L A MILES EST,001,9.0,II,5,0,,2600,1290,1300,28330,31.7331748173398,-92.328545089503
132445,18032,2315236,456136,N,01,03,4565,M259,,17107004350000,28872,A S GLOVER HEIRS Z SWD,001,9.0,II,5,0,,8450,2320,2360,28872,31.9167644391358,-91.484126718208
132446,18032,2315236,456136,N,01,03,4565,M259,,17107004350000,28872,A S GLOVER HEIRS Z SWD,001,9.0,II,5,0,,8450,2320,2360,28872,31.9167644391358,-91.484126718208
132654,18064,2316539,456184,N,01,03,4565,M259,,17107004360000,28950,A S GLOVER HEIRS Z SWD,002,9.0,II,5,0,,8435,2410,2430,28950,31.9168627394372,-91.4799258462612
132925,18134,2318581,456786,N,01,03,4565,M259,330,17107004500000,29176,PENROD-JURDEN SWD,A001,9.0,II,5,0,,3020,1910,2340,29176,31.9184645748178,-91.47332633852311
132926,18134,2318581,456786,N,01,03,4565,M259,330,17107004500000,29176,PENROD-JURDEN SWD,A001,9.0,II,5,0,,3020,1910,2340,29176,31.9184645748178,-91.47332633852311
132983,18157,2319226,457447,N,01,03,4565,M259,,17107004430000,29231,PENROD-JURDEN SWD,001,9.0,II,5,335,,8470,2113,2443,29231,31.9202647901325,-91.471227321584
132984,18157,2319226,457447,N,01,03,4565,M259,,17107004430000,29231,PENROD-JURDEN SWD,001,9.0,II,5,335,,8470,2113,2443,29231,31.9202647901325,-91.471227321584
132554,18163,2315248,454863,N,01,03,4565,M259,,17107004330000,29241,SHELLEY-GLOVER SWD,001,9.0,II,5,0,,8414,2378,2408,29241,31.9132647588945,-91.48412649853209
132869,18360,2315254,450934,N,01,03,4565,M259,,17107004780000,29782,R D SHELLEY B SWD,003,9.0,II,5,320,,8402,2320,2360,29782,31.9024640982467,-91.484225833561
137661,18446,2331103,398231,N,01,03,5655,M259,,17107007420000,30033,G G BENNETT SWD,001,9.0,II,5,0,,9182,8340,8370,30033,31.757168182428497,-91.43482340818251
137662,18446,2331103,398231,N,01,03,5655,M259,,17107007420000,30033,G G BENNETT SWD,001,9.0,II,5,0,,9182,8340,8370,30033,31.757168182428497,-91.43482340818251
133165,18454,2316538,449673,N,01,03,4565,M259,,17107004790000,30058,R D SHELLEY B SWD,004,9.0,II,5,0,,8401,2420,2445,30058,31.8989645550129,-91.4801265276478
1211,18801,1870442,626791,N,01,03,1320,S421,,17013001550000,30881,BRC PET RA GSA;HODGE HUNT,D1,9.0,V,11-FO,0,,7805,7040,7070,30881,32.3892595990021,-92.9198671132314
1212,18801,1870442,626791,N,01,03,1320,S421,,17013001550000,30881,BRC PET RA GSA;HODGE HUNT,D1,9.0,V,11-FO,0,,7805,7040,7070,30881,32.3892595990021,-92.9198671132314
82045,18885,2273012,638137,N,01,02,3294,D188,,17083002960000,31037,DELHI HOLT BRYANT SU;DELHI UT,196-1,9.0,II,9-IO,980,,3305,3126,3165,31037,32.4180630962082,-91.61542108141269
82046,18885,2273012,638137,N,01,02,3294,D188,,17083002960000,31037,DELHI HOLT BRYANT SU;DELHI UT,196-1,9.0,II,9-IO,980,,3305,3126,3165,31037,32.4180630962082,-91.61542108141269
82047,18885,2273012,638137,N,01,02,3294,D188,,17083002960000,31037,DELHI HOLT BRYANT SU;DELHI UT,196-1,9.0,II,9-IO,980,,3305,3126,3165,31037,32.4180630962082,-91.61542108141269
82048,18885,2273012,638137,N,01,02,3294,D188,,17083002960000,31037,DELHI HOLT BRYANT SU;DELHI UT,196-1,9.0,II,9-IO,980,,3305,3126,3165,31037,32.4180630962082,-91.61542108141269
82049,18885,2273012,638137,N,01,02,3294,D188,,17083002960000,31037,DELHI HOLT BRYANT SU;DELHI UT,196-1,9.0,II,9-IO,980,,3305,3126,3165,31037,32.4180630962082,-91.61542108141269
83406,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
83407,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
83408,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
83409,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
83410,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
83411,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
83412,18973,2275805,639719,N,01,03,3294,D188,985,17083002270000,31193,DELHI HOLT BRYANT SU;DELHI UT,177-1,9.0,II,9-CO,0,,3500,3180,3274,31193,32.4223483749579,-91.606328108887
80533,19013,2268645,635440,N,01,02,3294,D188,,17083002820000,31259,DELHI HOLT BRYANT SU;DELHI UT,216-8,9.0,II,9-CO,940,,3200,3102,3129,31259,32.410747323176,-91.6296425333931
80534,19013,2268645,635440,N,01,02,3294,D188,,17083002820000,31259,DELHI HOLT BRYANT SU;DELHI UT,216-8,9.0,II,9-CO,940,,3200,3102,3129,31259,32.410747323176,-91.6296425333931
80535,19013,2268645,635440,N,01,02,3294,D188,,17083002820000,31259,DELHI HOLT BRYANT SU;DELHI UT,216-8,9.0,II,9-CO,940,,3200,3102,3129,31259,32.410747323176,-91.6296425333931
83070,19024,2275080,639385,N,01,04,3294,D188,,17083002280000,31277,DELHI HOLT BRYANT SU;DELHI UT,177-2U,9.0,II,9-IW,1180,,3300,3125,3145,31277,32.4214467607545,-91.6086864774275
83071,19024,2275080,639385,N,01,04,3294,D188,,17083002280000,31277,DELHI HOLT BRYANT SU;DELHI UT,177-2U,9.0,II,9-IW,1180,,3300,3125,3145,31277,32.4214467607545,-91.6086864774275
83072,19024,2275080,639385,N,01,04,3294,D188,,17083002280000,31277,DELHI HOLT BRYANT SU;DELHI UT,177-2U,9.0,II,9-IW,1180,,3300,3125,3145,31277,32.4214467607545,-91.6086864774275
83073,19024,2275080,639385,N,01,04,3294,D188,,17083002280000,31277,DELHI HOLT BRYANT SU;DELHI UT,177-2U,9.0,II,9-IW,1180,,3300,3125,3145,31277,32.4214467607545,-91.6086864774275
81645,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81646,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81647,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81648,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81649,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81650,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81651,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
81652,19025,2272101,639761,N,01,03,3294,D188,,17083002420000,31284,DELHI MENGEL UGR SU;DELHI UT,195-1,9.0,II,9-IW,955,,3413,3132,3161,31284,32.4225472506546,-91.61833032597829
82211,19117,2273480,640973,N,01,03,3294,D188,,17083002370000,31447,DELHI MENGEL UGR SU;DELHI UT,188-14,9.0,II,9-IW,945,,3239,3126,3168,31447,32.4258476274034,-91.6138293412736
82212,19117,2273480,640973,N,01,03,3294,D188,,17083002370000,31447,DELHI MENGEL UGR SU;DELHI UT,188-14,9.0,II,9-IW,945,,3239,3126,3168,31447,32.4258476274034,-91.6138293412736
82213,19117,2273480,640973,N,01,03,3294,D188,,17083002370000,31447,DELHI MENGEL UGR SU;DELHI UT,188-14,9.0,II,9-IW,945,,3239,3126,3168,31447,32.4258476274034,-91.6138293412736
82214,19117,2273480,640973,N,01,03,3294,D188,,17083002370000,31447,DELHI MENGEL UGR SU;DELHI UT,188-14,9.0,II,9-IW,945,,3239,3126,3168,31447,32.4258476274034,-91.6138293412736
76639,19195,2252052,630436,N,01,03,1488,2191,,17083005930000,31601,BIG CREEK SWD,002,9.0,II,5,710,,3179,1150,1160,31601,32.397348319271,-91.68353014841558
76640,19195,2252052,630436,N,01,03,1488,2191,,17083005930000,31601,BIG CREEK SWD,002,9.0,II,5,710,,3179,1150,1160,31601,32.397348319271,-91.68353014841558
76641,19195,2252052,630436,N,01,03,1488,2191,,17083005930000,31601,BIG CREEK SWD,002,9.0,II,5,710,,3179,1150,1160,31601,32.397348319271,-91.68353014841558
79712,19253,2265415,634619,N,01,02,1488,4063,,17083002910000,31712,MYRTLE HUBBARD SWD,004,9.0,II,5,990,,3127,1690,1710,31712,32.4085616150752,-91.6401296115644
79713,19253,2265415,634619,N,01,02,1488,4063,,17083002910000,31712,MYRTLE HUBBARD SWD,004,9.0,II,5,990,,3127,1690,1710,31712,32.4085616150752,-91.6401296115644
79714,19253,2265415,634619,N,01,02,1488,4063,,17083002910000,31712,MYRTLE HUBBARD SWD,004,9.0,II,5,990,,3127,1690,1710,31712,32.4085616150752,-91.6401296115644
79690,19254,2265402,635918,N,01,02,3294,D188,,17083002920000,31713,DELHI MENGEL UGR SU;DELHI UT,231-5,9.0,II,9-IW,1315,,3129,3006,3032,31713,32.4121323574866,-91.6401383180951
79691,19254,2265402,635918,N,01,02,3294,D188,,17083002920000,31713,DELHI MENGEL UGR SU;DELHI UT,231-5,9.0,II,9-IW,1315,,3129,3006,3032,31713,32.4121323574866,-91.6401383180951
79692,19254,2265402,635918,N,01,02,3294,D188,,17083002920000,31713,DELHI MENGEL UGR SU;DELHI UT,231-5,9.0,II,9-IW,1315,,3129,3006,3032,31713,32.4121323574866,-91.6401383180951
80506,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
80507,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
80508,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
80509,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
80510,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
80511,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
80512,19271,2268717,638461,N,01,03,3294,D188,,17083002840000,31745,DELHI UT,215-17,9.0,II,9-IW,1320,,3150,3054,3085,31745,32.4190492984113,-91.62933054603751
82529,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82530,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82531,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82532,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82533,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82534,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82535,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
82536,19348,2273837,635517,N,01,04,3294,D188,,17083003090000,31887,DELHI HOLT BRYANT SU;DELHI UT,184-1,9.0,II,9-CO,979,,3385,3163,3353,31887,32.4108431865176,-91.61281722536292
79928,19631,2266355,636768,N,01,03,3294,D188,,17083002850000,32398,DELHI MENGEL UGR SU;DELHI UT,230-23,9.0,II,9-IG,860,,3140,3003,3046,32398,32.4144478507771,-91.63702838327521
79929,19631,2266355,636768,N,01,03,3294,D188,,17083002850000,32398,DELHI MENGEL UGR SU;DELHI UT,230-23,9.0,II,9-IG,860,,3140,3003,3046,32398,32.4144478507771,-91.63702838327521
11007,19719,1916179,794040,N,01,03,5996,X004,,17027002280000,32559,THOMPSON SWD,A1,9.0,II,5,0,,7830,2645,2670,32559,32.849348462242304,-92.7730652110549
11008,19719,1916179,794040,N,01,03,5996,X004,,17027002280000,32559,THOMPSON SWD,A1,9.0,II,5,0,,7830,2645,2670,32559,32.849348462242304,-92.7730652110549
137345,19834,2323615,391392,N,01,03,5655,M259,615,17029007980000,32770,LSJ 3400 A RA SU;R O RUCKER,001,9.0,II,9-IW,,,10296,3455,3475,32770,31.738567819983803,-91.45912609706741
137346,19834,2323615,391392,N,01,03,5655,M259,615,17029007980000,32770,LSJ 3400 A RA SU;R O RUCKER,001,9.0,II,9-IW,,,10296,3455,3475,32770,31.738567819983803,-91.45912609706741
137347,19834,2323615,391392,N,01,03,5655,M259,615,17029007980000,32770,LSJ 3400 A RA SU;R O RUCKER,001,9.0,II,9-IW,,,10296,3455,3475,32770,31.738567819983803,-91.45912609706741
137348,19834,2323615,391392,N,01,03,5655,M259,615,17029007980000,32770,LSJ 3400 A RA SU;R O RUCKER,001,9.0,II,9-IW,,,10296,3455,3475,32770,31.738567819983803,-91.45912609706741
137349,19834,2323615,391392,N,01,03,5655,M259,615,17029007980000,32770,LSJ 3400 A RA SU;R O RUCKER,001,9.0,II,9-IW,,,10296,3455,3475,32770,31.738567819983803,-91.45912609706741
138229,19896,2332897,389664,N,01,03,5655,M259,,17029007170000,32907,D V APPLEGATE SWD,009,9.0,II,5,855,,4575,3670,3800,32907,31.7335689283319,-91.42932380898321
138230,19896,2332897,389664,N,01,03,5655,M259,,17029007170000,32907,D V APPLEGATE SWD,009,9.0,II,5,855,,4575,3670,3800,32907,31.7335689283319,-91.42932380898321
138231,19896,2332897,389664,N,01,03,5655,M259,,17029007170000,32907,D V APPLEGATE SWD,009,9.0,II,5,855,,4575,3670,3800,32907,31.7335689283319,-91.42932380898321
138176,19959,2332917,390755,N,01,03,5655,M259,,17029007080000,33050,D V APPLEGATE SWD,008,9.0,II,5,840,,4578,2650,2700,33050,31.736567557218102,-91.4292248096057
138177,19959,2332917,390755,N,01,03,5655,M259,,17029007080000,33050,D V APPLEGATE SWD,008,9.0,II,5,840,,4578,2650,2700,33050,31.736567557218102,-91.4292248096057
138178,19959,2332917,390755,N,01,03,5655,M259,,17029007080000,33050,D V APPLEGATE SWD,008,9.0,II,5,840,,4578,2650,2700,33050,31.736567557218102,-91.4292248096057
138179,19959,2332917,390755,N,01,03,5655,M259,,17029007080000,33050,D V APPLEGATE SWD,008,9.0,II,5,840,,4578,2650,2700,33050,31.736567557218102,-91.4292248096057
15143,20008,1800648,776666,N,01,03,4589,B382,745,17027019610000,33156,HO NAC SU;JACKSON 24-4,032,9.0,II,9-IW,0,,1380,1226,1328,33156,32.8002494641963,-93.1488736223429
15144,20008,1800648,776666,N,01,03,4589,B382,745,17027019610000,33156,HO NAC SU;JACKSON 24-4,032,9.0,II,9-IW,0,,1380,1226,1328,33156,32.8002494641963,-93.1488736223429
15145,20008,1800648,776666,N,01,03,4589,B382,745,17027019610000,33156,HO NAC SU;JACKSON 24-4,032,9.0,II,9-IW,0,,1380,1226,1328,33156,32.8002494641963,-93.1488736223429
126368,20359,1526820,781552,N,01,05,2152,B292,,17017886520000,33769,STILES A SWD,002,9.0,II,5,0,,1012,975,1007,33769,32.8060735536484,-94.04008307591059
76664,20473,2252174,630583,N,01,03,1488,2191,,17083006040000,33960,BIG CREEK SWD,001,9.0,II,5,730,,2879,1083,1150,33960,32.3977498410311,-91.6831313042136
76665,20473,2252174,630583,N,01,03,1488,2191,,17083006040000,33960,BIG CREEK SWD,001,9.0,II,5,730,,2879,1083,1150,33960,32.3977498410311,-91.6831313042136
76666,20473,2252174,630583,N,01,03,1488,2191,,17083006040000,33960,BIG CREEK SWD,001,9.0,II,5,730,,2879,1083,1150,33960,32.3977498410311,-91.6831313042136
92188,20517,1569711,773963,N,01,05,2152,C1900,,00000000000000,34035,H H PARDUE SWD,009,9.0,II,5,0,,1530,852,980,34035,32.7868178192697,-93.900195664582
126269,20661,1527055,781278,N,01,05,2152,B292,,17017886530000,34245,STILES SWD,007,9.0,II,5,0,,1012,1005,1012,34245,32.8053297744828,-94.03930572401491
126270,20661,1527055,781278,N,01,05,2152,B292,,17017886530000,34245,STILES SWD,007,9.0,II,5,0,,1012,1005,1012,34245,32.8053297744828,-94.03930572401491
58477,20813,2050420,412828,N,01,03,9031,R250,,17059006870000,34470,URANIA LUMBER COMPANY N SWD,005,9.0,II,5,0,,1529,1517,1535,34470,31.801672275625897,-92.3378473550051
58478,20813,2050420,412828,N,01,03,9031,R250,,17059006870000,34470,URANIA LUMBER COMPANY N SWD,005,9.0,II,5,0,,1529,1517,1535,34470,31.801672275625897,-92.3378473550051
58479,20813,2050420,412828,N,01,03,9031,R250,,17059006870000,34470,URANIA LUMBER COMPANY N SWD,005,9.0,II,5,0,,1529,1517,1535,34470,31.801672275625897,-92.3378473550051
58866,20857,2051725,412830,N,01,03,9031,R250,,17059006650000,34551,TREMONT LUMBER COMPANY C SWD,021,9.0,II,5,135,,1530,1515,1530,34551,31.8016723332968,-92.33364655819021
58867,20857,2051725,412830,N,01,03,9031,R250,,17059006650000,34551,TREMONT LUMBER COMPANY C SWD,021,9.0,II,5,135,,1530,1515,1530,34551,31.8016723332968,-92.33364655819021
58868,20857,2051725,412830,N,01,03,9031,R250,,17059006650000,34551,TREMONT LUMBER COMPANY C SWD,021,9.0,II,5,135,,1530,1515,1530,34551,31.8016723332968,-92.33364655819021
58869,20857,2051725,412830,N,01,03,9031,R250,,17059006650000,34551,TREMONT LUMBER COMPANY C SWD,021,9.0,II,5,135,,1530,1515,1530,34551,31.8016723332968,-92.33364655819021
84127,20895,2276468,626627,N,01,03,3300,U047,,17041001330000,34615,CLEVE DIXON SWD,001,9.0,II,5,1015,,3680,3646,3662,34615,32.3863484074294,-91.60453034152941
84128,20895,2276468,626627,N,01,03,3300,U047,,17041001330000,34615,CLEVE DIXON SWD,001,9.0,II,5,1015,,3680,3646,3662,34615,32.3863484074294,-91.60453034152941
135605,20906,2151374,249082,N,01,03,7826,M259,,17059027640000,34631,EXXON-TENSAS-DELTA SWD,002,9.0,II,5,0,,10050,3380,3400,34631,31.350686720166898,-92.0152328228608
135606,20906,2151374,249082,N,01,03,7826,M259,,17059027640000,34631,EXXON-TENSAS-DELTA SWD,002,9.0,II,5,0,,10050,3380,3400,34631,31.350686720166898,-92.0152328228608
